Date,Ratio
2/20/2019,0.779984721
2/21/2019,0.785586962
2/22/2019,0.766488414
2/23/2019,0.749172396
2/24/2019,0.748408454
2/25/2019,0.729819200
2/26/2019,0.733893557
2/27/2019,0.729309906
2/28/2019,0.730583142
3/1/2019,0.721639180
3/2/2019,0.719140430
3/3/2019,0.755372314
3/4/2019,0.761369315
3/5/2019,0.758870565
3/6/2019,0.763118441
3/7/2019,0.754872564
3/8/2019,0.735382309
3/9/2019,0.732633683
3/10/2019,0.765367316
3/11/2019,0.751624188
3/12/2019,0.770114943
3/13/2019,0.764867566
3/14/2019,0.755622189
3/15/2019,0.743128436
3/16/2019,0.723138431
3/17/2019,0.751124438
3/18/2019,0.744127936
3/19/2019,0.722638681
3/20/2019,0.718890555
3/21/2019,0.719140430
3/22/2019,0.682658671
3/23/2019,0.706646677
3/24/2019,0.710394803
3/25/2019,0.715392304
3/26/2019,0.660919540
3/27/2019,0.662418791
3/28/2019,0.643928036
3/29/2019,0.635932034
3/30/2019,0.628685657
3/31/2019,0.700399800
4/1/2019,0.769036175
4/2/2019,0.780419934
4/3/2019,0.781937769
4/4/2019,0.777890210
4/5/2019,0.747786491
4/6/2019,0.763976727
4/7/2019,0.775613458
4/8/2019,0.774854541
4/9/2019,0.769036175
4/10/2019,0.777637238
4/11/2019,0.774854541
4/12/2019,0.773842651
4/13/2019,0.756640526
4/14/2019,0.791044776
4/15/2019,0.798380976
4/16/2019,0.796863142
4/17/2019,0.803693397
4/18/2019,0.781937769
4/19/2019,0.779913989
4/20/2019,0.763976727
4/21/2019,0.778143182
4/22/2019,0.781684796
4/23/2019,0.781178852
4/24/2019,0.791044776
4/25/2019,0.699721730
4/26/2019,0.700227675
4/27/2019,0.709334683
4/28/2019,0.746268657
4/29/2019,0.738426512
4/30/2019,0.746268657
5/1/2019,0.762025961
5/2/2019,0.768388903
5/3/2019,0.764825655
5/4/2019,0.777551540
5/5/2019,0.794095190
5/6/2019,0.768643421
5/7/2019,0.772206668
5/8/2019,0.766098244
5/9/2019,0.764062102
5/10/2019,0.754899466
5/11/2019,0.740137440
5/12/2019,0.762025961
5/13/2019,0.778060575
5/14/2019,0.768388903
5/15/2019,0.771443115
5/16/2019,0.776278951
5/17/2019,0.764062102
5/18/2019,0.767625350
5/19/2019,0.771443115
5/20/2019,0.795622296
5/21/2019,0.786714177
5/22/2019,0.756172054
5/23/2019,0.758717231
5/24/2019,0.754390430
5/25/2019,0.730974803
5/26/2019,0.774751845
5/27/2019,0.749300076
5/28/2019,0.662509544
5/29/2019,0.650547213
5/30/2019,0.649274625
5/31/2019,0.627895139
6/1/2019,0.654619496
6/2/2019,0.678035123
6/3/2019,0.724357343
6/4/2019,0.738355816
6/5/2019,0.742682616
6/6/2019,0.753372359
6/7/2019,0.764825655
6/8/2019,0.767625350
6/9/2019,0.766607279
6/10/2019,0.754899466
6/11/2019,0.752354289
6/12/2019,0.754390430
6/13/2019,0.751590736
6/14/2019,0.711122423
6/15/2019,0.731229320
6/16/2019,0.758208195
6/17/2019,0.754644948
6/18/2019,0.782132858
6/19/2019,0.804530415
6/20/2019,0.799949096
6/21/2019,0.770425045
6/22/2019,0.739119369
6/23/2019,0.779078646
6/24/2019,0.753881395
6/25/2019,0.679816747
6/26/2019,0.665054721
6/27/2019,0.688215831
6/28/2019,0.661491474
6/29/2019,0.673962840
6/30/2019,0.677526088
7/1/2019,0.741155510
7/2/2019,0.718503436
7/3/2019,0.727411555
7/4/2019,0.735301603
7/5/2019,0.713922118
7/6/2019,0.730974803
7/7/2019,0.763807585
7/8/2019,0.757444642
7/9/2019,0.745736829
7/10/2019,0.739628404
7/11/2019,0.738864851
7/12/2019,0.715703741
7/13/2019,0.713413082
7/14/2019,0.754899466
7/15/2019,0.750063629
7/16/2019,0.751081700
7/17/2019,0.757190125
7/18/2019,0.784932553
7/19/2019,0.753372359
7/20/2019,0.723339272
7/21/2019,0.729702214
7/22/2019,0.741664546
7/23/2019,0.742937134
7/24/2019,0.775260881
7/25/2019,0.727920590
7/26/2019,0.600407228
7/27/2019,0.636803258
7/28/2019,0.655128531
7/29/2019,0.654874014
7/30/2019,0.657419191
7/31/2019,0.668108934
8/1/2019,0.695087809
8/2/2019,0.686434207
8/3/2019,0.693306185
8/4/2019,0.722321201
8/5/2019,0.741664546
8/6/2019,0.737846780
8/7/2019,0.728429626
8/8/2019,0.736319674
8/9/2019,0.724866378
8/10/2019,0.738355816
8/11/2019,0.772206668
8/12/2019,0.765589208
8/13/2019,0.747263935
8/14/2019,0.765080173
8/15/2019,0.752608806
8/16/2019,0.759735302
8/17/2019,0.735810639
8/18/2019,0.761516925
8/19/2019,0.756172054
8/20/2019,0.739882922
8/21/2019,0.730974803
8/22/2019,0.780860270
8/23/2019,0.748791041
8/24/2019,0.744718758
8/25/2019,0.776024434
8/26/2019,0.758208195
8/27/2019,0.660727921
8/28/2019,0.667345381
8/29/2019,0.660218885
8/30/2019,0.665054721
8/31/2019,0.690251973
9/1/2019,0.695596844
9/2/2019,0.717739883
9/3/2019,0.695087809
9/4/2019,0.705013998
9/5/2019,0.715958259
9/6/2019,0.690251973
9/7/2019,0.701450751
9/8/2019,0.744209723
9/9/2019,0.764316620
9/10/2019,0.768388903
9/11/2019,0.756681089
9/12/2019,0.745482311
9/13/2019,0.728429626
9/14/2019,0.742428099
9/15/2019,0.737592263
9/16/2019,0.748282006
9/17/2019,0.747772970
9/18/2019,0.763044032
9/19/2019,0.754390430
9/20/2019,0.742937134
9/21/2019,0.733010944
9/22/2019,0.759989819
9/23/2019,0.764062102
9/24/2019,0.744464240
9/25/2019,0.667090863
9/26/2019,0.678544159
9/27/2019,0.690761008
9/28/2019,0.712649529
9/29/2019,0.787477730
9/30/2019,0.767879868
10/1/2019,0.773761375
10/2/2019,0.758341759
10/3/2019,0.738119312
10/4/2019,0.736855410
10/5/2019,0.726491405
10/6/2019,0.738877654
10/7/2019,0.764661274
10/8/2019,0.813447927
10/9/2019,0.789939333
10/10/2019,0.786653185
10/11/2019,0.767189080
10/12/2019,0.747219414
10/13/2019,0.744691608
10/14/2019,0.795500506
10/15/2019,0.768958544
10/16/2019,0.761880688
10/17/2019,0.742416582
10/18/2019,0.745449949
10/19/2019,0.764155713
10/20/2019,0.801567240
10/21/2019,0.778564206
10/22/2019,0.806117290
10/23/2019,0.805358948
10/24/2019,0.769464105
10/25/2019,0.788169869
10/26/2019,0.739635996
10/27/2019,0.749241658
10/28/2019,0.745449949
10/29/2019,0.747219414
10/30/2019,0.722699697
10/31/2019,0.730283114
11/1/2019,0.720422005
11/2/2019,0.733484049
11/3/2019,0.787239387
11/4/2019,0.786485808
11/5/2019,0.816126601
11/6/2019,0.814117056
11/7/2019,0.800803818
11/8/2019,0.781713137
11/9/2019,0.812107511
11/10/2019,0.828435067
11/11/2019,0.841245918
11/12/2019,0.804069329
11/13/2019,0.797035921
11/14/2019,0.794272796
11/15/2019,0.751569957
11/16/2019,0.767395127
11/17/2019,0.789248932
11/18/2019,0.795528762
11/19/2019,0.796282341
11/20/2019,0.805576488
11/21/2019,0.800301432
11/22/2019,0.749058026
11/23/2019,0.747048480
11/24/2019,0.791760864
11/25/2019,0.788495353
11/26/2019,0.734991208
11/27/2019,0.718161266
11/28/2019,0.698568199
11/29/2019,0.710374278
11/30/2019,0.723185129
12/1/2019,0.735640833
12/2/2019,0.740155505
12/3/2019,0.742412842
12/4/2019,0.770504138
12/5/2019,0.776272887
12/6/2019,0.756458490
12/7/2019,0.765989466
12/8/2019,0.784549787
12/9/2019,0.784549787
12/10/2019,0.791572611
12/11/2019,0.812641084
12/12/2019,0.756458490
12/13/2019,0.787810384
12/14/2019,0.789566090
12/15/2019,0.785302232
12/16/2019,0.778028593
12/17/2019,0.758465011
12/18/2019,0.695761224
12/19/2019,0.689490845
12/20/2019,0.684976173
12/21/2019,0.701529972
12/22/2019,0.703285678
12/23/2019,0.719588663
12/24/2019,0.701028342
12/25/2019,0.719839478
12/26/2019,0.738650614
12/27/2019,0.750188111
12/28/2019,0.768748432
12/29/2019,0.785051417
12/30/2019,0.773263105
12/31/2019,0.702282418
1/1/2020,0.806035595
1/2/2020,0.813773536
1/3/2020,0.802424555
1/4/2020,0.816352850
1/5/2020,0.828475625
1/6/2020,0.850141862
1/7/2020,0.869486717
1/8/2020,0.857879804
1/9/2020,0.871034305
1/10/2020,0.820737684
1/11/2020,0.864328089
1/12/2020,0.843693578
1/13/2020,0.841372195
1/14/2020,0.866907403
1/15/2020,0.863296363
1/16/2020,0.866907403
1/17/2020,0.851947382
1/18/2020,0.833118391
1/19/2020,0.833376322
1/20/2020,0.824348723
1/21/2020,0.836471499
1/22/2020,0.824090792
1/23/2020,0.843693578
1/24/2020,0.840856332
1/25/2020,0.819448027
1/26/2020,0.877482590
1/27/2020,0.807325251
1/28/2020,0.758576219
1/29/2020,0.742326541
1/30/2020,0.747227238
1/31/2020,0.730719629
2/1/2020,0.802683504
2/2/2020,0.852933439
2/3/2020,0.852407261
2/4/2020,0.825046041
2/5/2020,0.826887661
2/6/2020,0.830044725
2/7/2020,0.828466193
2/8/2020,0.857669034
2/9/2020,0.866877138
2/10/2020,0.857932123
2/11/2020,0.866087872
2/12/2020,0.869508024
2/13/2020,0.866614049
2/14/2020,0.866614049
2/15/2020,0.870297290
2/16/2020,0.887398053
2/17/2020,0.920284136
2/18/2020,0.888976585
2/19/2020,0.886345699
2/20/2020,0.872401999
2/21/2020,0.839779006
2/22/2020,0.841883715
2/23/2020,0.883188635
2/24/2020,0.881873191
2/25/2020,0.872401999
2/26/2020,0.833464878
2/27/2020,0.800841884
2/28/2020,0.736122073
2/29/2020,0.777953170
3/1/2020,0.757883763
3/2/2020,0.769351056
3/3/2020,0.777951525
3/4/2020,0.808444097
3/5/2020,0.799843628
3/6/2020,0.824081314
3/7/2020,0.853270784
3/8/2020,0.857961949
3/9/2020,0.859786291
3/10/2020,0.837894188
3/11/2020,0.853270784
3/12/2020,0.865519937
3/13/2020,0.862913735
3/14/2020,0.872035444
3/15/2020,0.864477456
3/16/2020,0.849100860
3/17/2020,0.838936669
3/18/2020,0.833984884
3/19/2020,0.841542872
3/20/2020,0.793067501
3/21/2020,0.794631222
3/22/2020,0.809486578
3/23/2020,0.767971348
3/24/2020,0.774878486
3/25/2020,0.763366590
3/26/2020,0.749356665
3/27/2020,0.716932578
3/28/2020,0.763553408
3/29/2020,0.765163714
3/30/2020,0.762676424
3/31/2020,0.760062729
4/1/2020,0.837302471
4/2/2020,0.797692990
4/3/2020,0.760425909
4/4/2020,0.781499556
4/5/2020,0.847160603
4/6/2020,0.781721384
4/7/2020,0.775800712
4/8/2020,0.768635258
4/9/2020,0.769077638
4/10/2020,0.714001327
4/11/2020,0.763769078
4/12/2020,0.769400840
4/13/2020,0.750165819
4/14/2020,0.717665266
4/15/2020,0.731211317
4/16/2020,0.691644562
4/17/2020,0.673961096
4/18/2020,0.686560566
4/19/2020,0.677790055
4/20/2020,0.676314627
4/21/2020,0.666372072
4/22/2020,0.670421913
4/23/2020,0.679487179
4/24/2020,0.657749281
4/25/2020,0.672341366
4/26/2020,0.654288240
4/27/2020,0.644861878
4/28/2020,0.639751553
4/29/2020,0.623548474
4/30/2020,0.660270270
5/1/2020,0.611992471
5/2/2020,0.605913978
5/3/2020,0.646410325
5/4/2020,0.662604928
5/5/2020,0.632801945
5/6/2020,0.606823721
5/7/2020,0.654555315
5/8/2020,0.653553988
5/9/2020,0.660336408
5/10/2020,0.688533478
5/11/2020,0.663320673
5/12/2020,0.663774403
5/13/2020,0.616594360
5/14/2020,0.642159523
5/15/2020,0.639620081
5/16/2020,0.605156038
5/17/2020,0.623404833
5/18/2020,0.647026880
5/19/2020,0.634411525
5/20/2020,0.639989074
5/21/2020,0.680706522
5/22/2020,0.666576087
5/23/2020,0.629619565
5/24/2020,0.609192276
5/25/2020,0.615447376
5/26/2020,0.641478663
5/27/2020,0.625611746
5/28/2020,0.612394672
5/29/2020,0.606085303
5/30/2020,0.578375441
5/31/2020,0.630263515
6/1/2020,0.579248366
6/2/2020,0.586056645
6/3/2020,0.569716776
6/4/2020,0.578431373
6/5/2020,0.590141612
6/6/2020,0.607298475
6/7/2020,0.644607843
6/8/2020,0.653594771
6/9/2020,0.596553611
6/10/2020,0.582603939
6/11/2020,0.581783370
6/12/2020,0.563885089
6/13/2020,0.579480164
6/14/2020,0.609028728
6/15/2020,0.613296399
6/16/2020,0.6
6/17/2020,0.616066482
6/18/2020,0.606094183
6/19/2020,0.588919668
6/20/2020,0.591966759
6/21/2020,0.609972299
6/22/2020,0.593074792
6/23/2020,0.603601108
6/24/2020,0.615932111
6/25/2020,0.590747331
6/26/2020,0.639211137
6/27/2020,0.645011601
6/28/2020,0.668793503
6/29/2020,0.654582367
6/30/2020,0.643851508
7/1/2020,0.633527697
7/2/2020,0.626530612
7/3/2020,0.617201166
7/4/2020,0.638775510
7/5/2020,0.656559767
7/6/2020,0.656969697
7/7/2020,0.689090909
7/8/2020,0.686363636
7/9/2020,0.659696970
7/10/2020,0.640909091
7/11/2020,0.647272727
7/12/2020,0.709090909
7/13/2020,0.704204204
7/14/2020,0.687987988
7/15/2020,0.688888889
7/16/2020,0.693693694
7/17/2020,0.682582583
7/18/2020,0.675675676
7/19/2020,0.681981982
7/20/2020,0.672672673
7/21/2020,0.692492492
7/22/2020,0.673696897
7/23/2020,0.710669078
7/24/2020,0.705811503
7/25/2020,0.678711232
7/26/2020,0.688272535
7/27/2020,0.671290712
7/28/2020,0.658507102
7/29/2020,0.674524025
7/30/2020,0.650740853
7/31/2020,0.589960689
8/1/2020,0.615004631
8/2/2020,0.649274467
8/3/2020,0.734177215
8/4/2020,0.706827309
8/5/2020,0.665027658
8/6/2020,0.675525340
8/7/2020,0.669038045
8/8/2020,0.688331786
8/9/2020,0.698545342
8/10/2020,0.700711854
8/11/2020,0.702568864
8/12/2020,0.714329929
8/13/2020,0.696257346
8/14/2020,0.704918033
8/15/2020,0.676770801
8/16/2020,0.749015748
8/17/2020,0.754593176
8/18/2020,0.757217848
8/19/2020,0.781167979
8/20/2020,0.771325459
8/21/2020,0.787318362
8/22/2020,0.789630119
8/23/2020,0.781043593
8/24/2020,0.781373844
8/25/2020,0.810537334
8/26/2020,0.824145150
8/27/2020,0.826587579
8/28/2020,0.795533845
8/29/2020,0.854501047
8/30/2020,0.843335659
8/31/2020,0.821004885
9/1/2020,0.748427673
9/2/2020,0.743885395
9/3/2020,0.751807229
9/4/2020,0.721858864
9/5/2020,0.737349398
9/6/2020,0.8
9/7/2020,0.833046472
9/8/2020,0.776936317
9/9/2020,0.724612737
9/10/2020,0.758691910
9/11/2020,0.750086059
9/12/2020,0.796557659
9/13/2020,0.832013769
9/14/2020,0.819621343
9/15/2020,0.835111876
9/16/2020,0.796557659
9/17/2020,0.734595525
9/18/2020,0.747719298
9/19/2020,0.770526316
9/20/2020,0.837543860
9/21/2020,0.817894737
9/22/2020,0.803859649
9/23/2020,0.802105263
9/24/2020,0.805263158
9/25/2020,0.805614035
9/26/2020,0.784561404
9/27/2020,0.805614035
9/28/2020,0.763859649
9/29/2020,0.793828892
9/30/2020,0.791374474
10/1/2020,0.728002793
10/2/2020,0.735335196
10/3/2020,0.767807263
10/4/2020,0.769553073
10/5/2020,0.760824022
10/6/2020,0.773044693
10/7/2020,0.802374302
10/8/2020,0.824022346
10/9/2020,0.830656425
10/10/2020,0.827513966
10/11/2020,0.847067039
10/12/2020,0.863826816
10/13/2020,0.879539106
10/14/2020,0.872555866
10/15/2020,0.861731844
10/16/2020,0.823198942
10/17/2020,0.850958361
10/18/2020,0.856245869
10/19/2020,0.866490416
10/20/2020,0.850279697
10/21/2020,0.859493254
10/22/2020,0.867493473
10/23/2020,0.839376590
10/24/2020,0.850508906
10/25/2020,0.844783715
10/26/2020,0.832379135
10/27/2020,0.823847377
10/28/2020,0.790461049
10/29/2020,0.794594595
10/30/2020,0.748489666
10/31/2020,0.685532591
11/1/2020,0.701630268
11/2/2020,0.680504305
11/3/2020,0.693726937
11/4/2020,0.686654367
11/5/2020,0.719557196
11/6/2020,0.724084897
11/7/2020,0.776376500
11/8/2020,0.806213473
11/9/2020,0.794832359
11/10/2020,0.843125192
11/11/2020,0.835742848
11/12/2020,0.811643836
11/13/2020,0.748443337
11/14/2020,0.758405978
11/15/2020,0.805453431
11/16/2020,0.804334554
11/17/2020,0.819029851
11/18/2020,0.815950920
11/19/2020,0.807421036
11/20/2020,0.800613497
11/21/2020,0.777982214
11/22/2020,0.789021772
11/23/2020,0.833643700
11/24/2020,0.836513995
11/25/2020,0.810931045
11/26/2020,0.790527654
11/27/2020,0.796696315
11/28/2020,0.82528
11/29/2020,0.821177223
11/30/2020,0.805822137
12/1/2020,0.824294323
12/2/2020,0.820488424
12/3/2020,0.809070726
12/4/2020,0.796980405
12/5/2020,0.834885962
12/6/2020,0.870221651
12/7/2020,0.873112753
12/8/2020,0.876080692
12/9/2020,0.886327249
12/10/2020,0.910119625
12/11/2020,0.920465567
12/12/2020,0.920465567
12/13/2020,0.937277724
12/14/2020,0.940510831
12/15/2020,1.012285807
12/16/2020,0.974458455
12/17/2020,1.013902360
12/18/2020,0.997090204
12/19/2020,0.965729066
12/20/2020,1.006142903
12/21/2020,1.011315875
12/22/2020,0.994827029
12/23/2020,0.930488199
12/24/2020,0.836081474
12/25/2020,0.849013902
12/26/2020,0.877465244
12/27/2020,0.914969285
12/28/2020,0.967345619
12/29/2020,0.968638862
12/30/2020,1.004203039
12/31/2020,0.945360491
1/1/2021,0.905139594
1/2/2021,0.886104061
1/3/2021,0.967005076
1/4/2021,1.005345912
1/5/2021,1.001884422
1/6/2021,0.978329146
1/7/2021,0.972989950
1/8/2021,0.988065327
1/9/2021,0.955402010
1/10/2021,0.986494975
1/11/2021,1.010678392
1/12/2021,1.028266332
1/13/2021,1.043341709
1/14/2021,0.981897628
1/15/2021,0.941359950
1/16/2021,0.939488459
1/17/2021,0.963817842
1/18/2021,1.004596997
1/19/2021,0.996014715
1/20/2021,1.013534297
1/21/2021,0.975699785
1/22/2021,0.948923077
1/23/2021,0.954769231
1/24/2021,0.995076923
1/25/2021,1.022424242
1/26/2021,1.053333333
1/27/2021,1.059090909
1/28/2021,1.017581085
1/29/2021,1.073052440
1/30/2021,0.899060321
1/31/2021,0.894816611
2/1/2021,0.998795906
2/2/2021,0.952739314
2/3/2021,0.982540638
2/4/2021,0.958759783
2/5/2021,1.017158338
2/6/2021,0.952137267
2/7/2021,1.006020470
2/8/2021,1.018061409
2/9/2021,1.035024155
2/10/2021,1.033745104
2/11/2021,1.138294667
2/12/2021,1.068092799
2/13/2021,1.019282917
2/14/2021,1.052124134
2/15/2021,1.070201868
2/16/2021,1.062893082
2/17/2021,1.070380353
2/18/2021,1.054741250
2/19/2021,1.064612623
2/20/2021,0.997008675
2/21/2021,1.000897398
2/22/2021,1.062033999
2/23/2021,1.011644833
2/24/2021,1
2/25/2021,0.972925764
2/26/2021,1.019505095
2/27/2021,0.973799127
2/28/2021,0.987481805
3/1/2021,0.956763073
3/2/2021,0.935068734
3/3/2021,0.909622697
3/4/2021,0.884604233
3/5/2021,0.890692954
3/6/2021,0.890982894
3/7/2021,0.923456074
3/8/2021,1.002029574
3/9/2021,0.986372862
3/10/2021,1.015366773
3/11/2021,0.952449986
3/12/2021,0.917367353
3/13/2021,0.886633807
3/14/2021,0.909249058
3/15/2021,1.005508843
3/16/2021,0.977384749
3/17/2021,0.943751812
3/18/2021,0.912438388
3/19/2021,0.908379240
3/20/2021,0.887213685
3/21/2021,0.907799362
3/22/2021,0.981153958
3/23/2021,0.967816758
3/24/2021,0.983763410
3/25/2021,1.006668600
3/26/2021,0.988112496
3/27/2021,0.872426790
3/28/2021,0.934183821
3/29/2021,1.012467382
3/30/2021,0.933314004
3/31/2021,0.934473761
4/1/2021,0.825936599
4/2/2021,0.791354467
4/3/2021,0.808069164
4/4/2021,0.829106628
4/5/2021,0.839769452
4/6/2021,0.844668588
4/7/2021,0.865129683
4/8/2021,0.882420749
4/9/2021,0.855774811
4/10/2021,0.911201393
4/11/2021,0.923679629
4/12/2021,0.910040627
4/13/2021,0.910621010
4/14/2021,0.888566454
4/15/2021,0.863319791
4/16/2021,0.865931515
4/17/2021,0.782936738
4/18/2021,0.921358096
4/19/2021,0.953279164
4/20/2021,0.896020912
4/21/2021,0.928260238
4/22/2021,0.975602672
4/23/2021,0.964565786
4/24/2021,0.964856230
4/25/2021,0.941039791
4/26/2021,0.995834573
4/27/2021,0.994346921
4/28/2021,0.945254389
4/29/2021,0.912526034
4/30/2021,0.827432312
5/1/2021,0.820451843
5/2/2021,0.820451843
5/3/2021,0.920927467
5/4/2021,0.916073547
5/5/2021,0.919632266
5/6/2021,0.851885099
5/7/2021,0.879413525
5/8/2021,0.890484740
5/9/2021,0.963494913
5/10/2021,0.892878516
5/11/2021,0.874625972
5/12/2021,0.863853980
5/13/2021,0.837522442
5/14/2021,0.826750449
5/15/2021,0.847097546
5/16/2021,0.862956314
5/17/2021,0.885098743
5/18/2021,0.976354385
5/19/2021,0.996707573
5/20/2021,0.992217899
5/21/2021,0.955701886
5/22/2021,0.922777611
5/23/2021,0.938341814
5/24/2021,0.932056271
5/25/2021,0.938641125
5/26/2021,0.935667265
5/27/2021,0.908438061
5/28/2021,0.885996409
5/29/2021,0.873728306
5/30/2021,0.853081987
5/31/2021,0.834829443
6/1/2021,0.784757368
6/2/2021,0.761833879
6/3/2021,0.785055076
6/4/2021,0.806787734
6/5/2021,0.857993450
6/6/2021,0.876451325
6/7/2021,0.893718369
6/8/2021,0.906817505
6/9/2021,0.902054183
6/10/2021,0.905598571
6/11/2021,0.891899940
6/12/2021,0.873734366
6/13/2021,0.886539607
6/14/2021,0.897260274
6/15/2021,0.888326385
6/16/2021,0.901437987
6/17/2021,0.908927501
6/18/2021,0.902336729
6/19/2021,0.894547633
6/20/2021,0.881965249
6/21/2021,0.872678250
6/22/2021,0.896045536
6/23/2021,0.892150989
6/24/2021,0.882863990
6/25/2021,0.856800479
6/26/2021,0.834331935
6/27/2021,0.881366087
6/28/2021,0.870281606
6/29/2021,0.833133613
6/30/2021,0.775913721
7/1/2021,0.740643275
7/2/2021,0.766666667
7/3/2021,0.780701754
7/4/2021,0.826023392
7/5/2021,0.853801170
7/6/2021,0.833040936
7/7/2021,0.840643275
7/8/2021,0.821104940
7/9/2021,0.808535516
7/10/2021,0.838059047
7/11/2021,0.856011730
7/12/2021,0.864222874
7/13/2021,0.872727273
7/14/2021,0.854545455
7/15/2021,0.853036081
7/16/2021,0.872103256
7/17/2021,0.882111437
7/18/2021,0.905865103
7/19/2021,0.885923754
7/20/2021,0.876210032
7/21/2021,0.926664711
7/22/2021,0.866529774
7/23/2021,0.855969493
7/24/2021,0.876503373
7/25/2021,0.916104429
7/26/2021,0.888237020
7/27/2021,0.894983866
7/28/2021,0.857142857
7/29/2021,0.839835729
7/30/2021,0.744499853
7/31/2021,0.794954532
8/1/2021,0.846385542
8/2/2021,0.867469880
8/3/2021,0.886746988
8/4/2021,0.903186275
8/5/2021,0.888174020
8/6/2021,0.881127451
8/7/2021,0.917892157
8/8/2021,0.939950980
8/9/2021,0.916053922
8/10/2021,0.915747549
8/11/2021,0.927696078
8/12/2021,0.939950980
8/13/2021,0.885110294
8/14/2021,0.931372549
8/15/2021,0.925551471
8/16/2021,0.968137255
8/17/2021,0.974571078
8/18/2021,0.955882353
8/19/2021,0.947303922
8/20/2021,0.922794118
8/21/2021,0.941789216
8/22/2021,0.991115196
8/23/2021,1.063725490
8/24/2021,0.985294118
8/25/2021,0.950674020
8/26/2021,0.940563725
8/27/2021,0.949753391
8/28/2021,0.932182491
8/29/2021,0.943279901
8/30/2021,0.935573366
8/31/2021,0.954685573
9/1/2021,0.992723822
9/2/2021,0.939892439
9/3/2021,0.913634926
9/4/2021,0.902878836
9/5/2021,0.942375040
9/6/2021,0.970709965
9/7/2021,0.940464820
9/8/2021,0.914040115
9/9/2021,1.039178515
9/10/2021,0.994628752
9/11/2021,1.000947867
9/12/2021,1.006635071
9/13/2021,1.013902054
9/14/2021,0.984518167
9/15/2021,1.064856230
9/16/2021,1.040192926
9/17/2021,0.988643738
9/18/2021,0.976314082
9/19/2021,1.017845555
9/20/2021,1.015539009
9/21/2021,1.007122046
9/22/2021,1.019747491
9/23/2021,1.067335707
9/24/2021,0.994172871
9/25/2021,0.994172871
9/26/2021,0.996438977
9/27/2021,1.017157656
9/28/2021,0.997733894
9/29/2021,0.995144060
9/30/2021,0.940757527
10/1/2021,0.801031241
10/2/2021,0.841674249
10/3/2021,0.885653625
10/4/2021,0.863815590
10/5/2021,0.902638763
10/6/2021,0.903548681
10/7/2021,0.928116470
10/8/2021,1.006672733
10/9/2021,0.954793689
10/10/2021,0.990594660
10/11/2021,1.089502427
10/12/2021,1.104975728
10/13/2021,1.054915049
10/14/2021,1.090716019
10/15/2021,1.048543689
10/16/2021,0.977548544
10/17/2021,1.029733010
10/18/2021,1.029274005
10/19/2021,1.044203747
10/20/2021,0.986025713
10/21/2021,0.959754053
10/22/2021,0.954443823
10/23/2021,1.019005031
10/24/2021,1.032140861
10/25/2021,1.019843488
10/26/2021,1.013974287
10/27/2021,0.983510341
10/28/2021,0.970653997
10/29/2021,1.023476803
10/30/2021,1.002515372
10/31/2021,0.975684740
11/1/2021,1.021630616
11/2/2021,0.991957848
11/3/2021,1.033277870
11/4/2021,1.024182468
11/5/2021,1.017312448
11/6/2021,1.017037648
11/7/2021,1.040395713
11/8/2021,1.041769717
11/9/2021,1.094806265
11/10/2021,1.111569112
11/11/2021,1.126957955
11/12/2021,1.119263534
11/13/2021,1.127232756
11/14/2021,1.132453971
11/15/2021,1.134652377
11/16/2021,1.158834845
11/17/2021,0.908491344
11/18/2021,1.098653476
11/19/2021,1.147842814
11/20/2021,1.158285243
11/21/2021,1.128606760
11/22/2021,1.095355867
11/23/2021,1.156636439
11/24/2021,1.119538335
11/25/2021,1.068700192
11/26/2021,1.078867821
11/27/2021,1.054410552
11/28/2021,1.090409453
11/29/2021,1.100851882
11/30/2021,1.072547403
12/1/2021,0.853108879
12/2/2021,0.852294325
12/3/2021,0.885419495
12/4/2021,0.902796633
12/5/2021,0.932077474
12/6/2021,0.934283452
12/7/2021,0.879843953
12/8/2021,0.915240853
12/9/2021,0.914977626
12/10/2021,0.903658858
12/11/2021,0.881284549
12/12/2021,0.903922085
12/13/2021,0.933929982
12/14/2021,0.977099237
12/15/2021,0.989470913
12/16/2021,0.979007162
12/17/2021,0.935045690
12/18/2021,0.918745369
12/19/2021,0.941960978
12/20/2021,0.951839960
12/21/2021,0.922696962
12/22/2021,0.879723388
12/23/2021,0.836255866
12/24/2021,0.903432946
12/25/2021,0.947394418
12/26/2021,0.931341072
12/27/2021,0.951839960
12/28/2021,0.954803655
12/29/2021,0.939244258
12/30/2021,0.932822919
12/31/2021,0.943195851
1/1/2022,0.959034382
1/2/2022,0.984881736
1/3/2022,1.004633016
1/4/2022,1.033650329
1/5/2022,1.030480371
1/6/2022,1.010426770
1/7/2022,1.009214355
1/8/2022,1.020126091
1/9/2022,1.034432590
1/10/2022,1.029582929
1/11/2022,0.955140640
1/12/2022,0.957062698
1/13/2022,0.879970725
1/14/2022,0.937999516
1/15/2022,0.931218213
1/16/2022,0.880842819
1/17/2022,0.979171712
1/18/2022,0.993169066
1/19/2022,0.976023250
1/20/2022,0.944296440
1/21/2022,0.909663357
1/22/2022,0.920077501
1/23/2022,0.903850811
1/24/2022,0.970695084
1/25/2022,0.937272947
1/26/2022,0.963429402
1/27/2022,0.933397917
1/28/2022,0.915960281
1/29/2022,0.865827077
1/30/2022,0.939937031
1/31/2022,1.003632841
